ICAO24,Callsign,Longitude,Latitude,Baro_Altitude,Velocity
ae0105,TATER1  ,-99.3532,29.5484,5288.28,243.47
758305,PAL311  ,113.9178,22.3045,,10.29
8014c0,IGO5925 ,74.9772,31.4686,1287.78,135.0
758304,PAL419  ,121.2954,14.6618,1744.98,97.44
471f88,WZZ525  ,17.1101,46.6521,11269.98,242.56
ae2768,FFAB123 ,-76.4762,37.2139,899.16,58.27
392035,FGIBV   ,5.8293,45.6118,2590.8,50.79
471f82,WZZ973  ,7.5801,51.8022,8625.84,262.52
516097,MNE2231 ,17.2432,48.1501,411.48,77.86
471f83,WZZ39DD ,15.3735,41.9894,10965.18,221.8
ac7132,N900WT  ,-82.1129,31.4675,9448.8,243.73
86d5e5,APJ67   ,119.919,24.0336,10370.82,237.78
471f81,WZZ8083 ,17.8174,49.7175,10972.8,220.02
471f86,WMT69Q  ,14.866,45.6226,10660.38,242.54
471f87,WZZ2475 ,15.9997,52.4449,11887.2,239.34
471f6f,WZZ2626 ,4.9853,51.929,10424.16,200.33
495308,TAP931  ,-9.0234,39.1173,4465.32,150.32
ac7127,N900WG  ,-81.3133,40.9501,6667.5,214.86
abc780,SWA3682 ,-122.2138,37.7118,,0.06
abfac6,SWA294  ,-82.8387,39.9896,426.72,75.8
acba1b,SWA2964 ,-90.4932,33.8269,11582.4,247.0
ac21af,AAL25   ,-11.4487,54.3701,11887.2,252.81
a2ba4f,AAY647  ,-109.5915,34.2445,8328.66,241.82
a33afa,SKW168X ,-77.0417,39.9873,10363.2,199.28
a3da16,N3473F  ,-122.0619,39.1611,670.56,61.14
8a0442,AWQ269  ,104.0572,1.0476,3436.62,138.62
471f6d,WZZ00UL ,-1.4391,40.6635,9441.18,208.59
48597e,TRA8T   ,8.4224,50.4142,10668.0,224.73
ada4b4,N9787K  ,-98.2062,29.9982,1348.74,54.26
471f6e,WZZ7FF  ,5.3875,51.4563,,4.37
48597d,TRA6307 ,14.596,48.1783,11277.6,242.26
a3f436,FFT2094 ,-92.6841,38.8575,10043.16,249.14
a51a17,N428HS  ,-104.5101,39.6177,2324.1,80.74
86cee7,SNJ38   ,140.0007,35.5633,883.92,88.89
8014d8,IGO6424 ,76.3732,27.6321,6736.08,216.51
3ff092,DMESC   ,11.0165,50.684,762.0,27.21
ae1425,FANGS28 ,-98.3491,29.4198,510.54,94.58
a58dd1,N457TL  ,-111.6591,40.1377,,0.06
8014d6,IGO117  ,77.3331,14.7144,11887.2,210.17
ad077b,DAL2991 ,-89.7809,34.9365,9944.1,233.19
a39d95,DAL798  ,-85.9775,35.2137,10058.4,237.02
8014d0,VTI865  ,77.7195,13.192,,13.89
ab647c,N833LC  ,-82.3636,29.8843,9959.34,232.8
a40d6d,N360MP  ,-79.6766,36.2352,9144.0,150.82
3b7b94,DRAGO75 ,2.3502,48.8946,281.94,54.26
a64d29,N505GR  ,-97.1631,32.8106,228.6,24.86
8014ce,IGO236E ,76.0665,27.7067,7475.22,229.09
a461b8,N38120  ,-95.64,29.3664,891.54,47.87
344459,AEA6066 ,2.5309,39.4561,1752.6,126.56
a57aa5,LIFE2   ,-95.3064,29.7195,236.22,67.13
a8e2f8,N67180  ,-74.7499,39.6469,1188.72,47.74
471f68,WZZ5FR  ,19.8048,50.0741,,0.51
471f69,WMT388  ,14.2717,51.0422,8465.82,227.84
a0a6c5,DAL1710 ,-74.1031,41.1668,6766.56,200.89
471f66,WZZ1945 ,5.5165,51.5744,762.0,93.02
3c6749,DLH5CV  ,8.5612,50.0445,,1.03
3c6748,DLH74M  ,6.6581,46.8687,11269.98,208.55
aaee9c,SKW4261 ,-93.2145,44.8889,,9.26
471f61,WZZ006  ,5.9124,51.9285,11277.6,250.01
471f64,WZZ34KP ,20.4652,52.3428,2362.2,163.42
ad422c,N9530H  ,-76.4889,36.8217,1066.8,51.06
471f62,WZZ5UX  ,22.0717,57.1391,10675.62,269.57
471f63,WZZ4BQ  ,20.0875,50.1112,1226.82,87.91
4400ba,OEGTS   ,6.1764,41.6244,12496.8,197.32
a94ae3,UAL381  ,-97.6363,30.3188,731.52,103.14
4520a1,VKG4362 ,22.9198,47.5559,12192.0,224.49
a4b1fe,KAP815  ,-69.1171,44.0059,822.96,50.67
a7748c,N58LC   ,-118.5207,38.9947,12192.0,260.47
abb2d5,DAL621  ,-83.6861,28.9941,10363.2,236.29
344449,IBE05VW ,-6.0802,41.7599,9448.8,222.91
4400c8,EJU9434 ,1.1649,49.4578,8823.96,201.03
a189eb,JSP19   ,-122.4476,40.9699,11582.4,276.31
3c6742,DLH22A  ,8.5507,50.0403,,12.86
3c6741,DLH4ML  ,19.0701,45.7725,10660.38,245.87
344446,AEA76HQ ,0.0923,51.1835,944.88,92.16
471f77,WZZ72HC ,19.0242,43.2374,10043.16,225.96
3c5423,BCS5YV  ,10.1115,49.6697,9441.18,202.12
0d0b67,AMX782  ,-118.0604,33.9254,1325.88,105.56
471f71,WZZ87EB ,16.9136,52.1749,10668.0,263.37
a559ac,CTL108  ,-87.294,41.5277,1234.44,77.13
a35605,DAL1448 ,-114.5129,36.2136,2887.98,148.55
ac82f5,NKS210  ,-81.0168,30.0899,11574.78,231.71
adfee1,PAT687  ,-91.2453,33.7734,7299.96,133.97
4400b7,EJU79VK ,-4.0467,44.6191,11567.16,245.05
a1c6a8,SWA4209 ,-87.9188,41.6529,1165.86,96.1
3c6753,DLH02P  ,8.6744,50.1683,2720.34,222.49
471f5c,WZZ8WP  ,11.0925,51.3335,11902.44,259.9
ada52c,N979AZ  ,-111.9064,33.6249,,0.0
ac1b82,JTL88   ,-100.0644,39.7463,12192.0,211.99
471f5d,WZZ837  ,13.7666,47.4706,10668.0,245.58
ab0294,N80842  ,-81.7068,33.6367,335.28,47.4
aa2a83,N754SP  ,-76.2797,38.8381,731.52,28.85
a8dd3f,N670RR  ,-73.9313,22.9008,12192.0,231.58
a0b9d0,N146JP  ,-99.4569,29.9556,1790.7,65.41
742838,JAV282  ,35.6387,31.7823,3939.54,152.58
e4933b,PPMVH   ,-43.2191,-22.861,396.24,89.92
471f41,WZZ13CX ,18.4547,50.9798,5836.92,190.34
3c674d,DLH82M  ,3.3441,45.5612,11277.6,205.96
a59601,UAL415  ,-1.3091,52.9415,11582.4,262.64
e48014,TAM3417 ,-47.0105,-23.0516,5105.4,201.95
e49346,SBKP4351,-47.2073,-22.9555,1074.42,73.98
7809c1,CES5550 ,114.2458,23.5539,9464.04,224.88
471f58,WZZ8MZ  ,18.6344,46.0946,11269.98,241.35
4520aa,CFG4TZ  ,6.9675,46.5471,10668.0,211.88
471f55,WZZ6079 ,27.309,43.1063,5036.82,194.28
4400d0,TYW432  ,20.1518,41.8302,8557.26,201.61
505f50,OMM099  ,21.1018,49.0733,502.92,56.41
c07c7b,ACA408  ,-79.6358,43.6847,,10.29
a16fca,MXY600  ,-122.1531,37.6189,1805.94,119.63
aa8af8,CFS8695 ,-123.016,48.4141,655.32,68.0
471f3e,WZZ154D ,53.2493,25.08,7627.62,233.74
471f3d,WZZ78CJ ,-2.6582,34.5882,10668.0,221.25
a831e4,N627SX  ,-112.2413,41.0741,1897.38,30.05
344416,IBS3734 ,-1.448,41.8842,10629.9,255.11
344417,IBE05SK ,-8.3808,43.3016,,1.29
7809d7,CSZ9534 ,118.0596,25.3801,9875.52,224.4
7809d5,CSZ9313 ,113.5483,22.2939,3688.08,193.57
3c4d4a,LGL3752 ,6.2168,49.6325,,5.4
a594fa,EJA459  ,-97.9477,32.8283,8519.16,189.46
a283c8,N261MA  ,-84.8885,33.8732,2407.92,131.83
4008e6,BAW75M  ,2.3614,49.7041,10965.18,235.89
4008e5,BAW4ZA  ,-1.6972,49.5272,10888.98,257.01
a95dba,DAL789  ,-104.6257,41.1406,11277.6,241.25
a63a3c,N500DA  ,-80.7109,35.3862,,7.2
a89431,N652AJ  ,-81.3308,40.961,9144.0,130.72
440cbd,FTY14   ,11.1777,46.0186,3078.48,124.93
a5d1b9,UAL635  ,-104.1568,39.6271,3230.88,136.34
3c6703,DLH715  ,12.2268,48.3729,1653.54,135.7
440cbf,EJU81QD ,11.6832,44.688,11582.4,228.39
0d0b13,XAMSA   ,-99.8202,36.3265,12192.0,231.72
402b05,GBOLY   ,-0.0036,50.823,1066.8,56.77
3c6709,DLH436  ,-64.0614,50.4998,12192.0,237.26
a3696e,DAL2565 ,-90.1561,30.6637,3634.74,188.07
3c6708,DLH719  ,14.9485,48.0261,9753.6,249.07
0d0b16,VIV100  ,-98.6122,20.7393,9014.46,226.12
3c6707,DLH494  ,7.3507,50.2847,11262.36,232.9
a7d74b,N604ND  ,-115.1018,35.9333,1158.24,57.32
a6eab4,SWQ3642 ,-102.6348,30.6129,9456.42,230.7
a043ec,N116QS  ,-6.2551,50.2171,12192.0,244.09
a4c4ec,SWA1328 ,-74.263,42.9962,5684.52,195.13
44b301,AAB65X  ,3.0678,50.8915,2842.26,159.2
ae6272,ROKT    ,-87.6251,29.8357,5669.28,199.26
a76d5a,JIA5388 ,-78.0558,39.598,6736.08,209.98
aa2a54,EJA754  ,-81.9877,31.9473,12192.0,239.81
398e49,AFR1034 ,5.4351,41.357,10668.0,236.02
a7d751,NKS540  ,-99.6073,31.3419,10447.02,234.49
a35655,,-84.3007,33.8791,327.66,37.64
a27cde,N26CH   ,-86.8298,30.388,304.8,32.41
a69adb,N5245K  ,-87.2333,30.5597,579.12,43.14
a1bff9,UCA4347 ,-95.3954,29.9504,640.08,128.82
471f33,WZZ5    ,13.4635,49.7967,10363.2,233.05
471f34,WZZ66EH ,1.4352,44.5974,11277.6,200.78
a40ca4,DAL533  ,-79.7745,35.9425,10073.64,243.16
440cab,AUA4H   ,1.9859,52.1458,9136.38,269.06
471f38,WZZ1414 ,16.4592,42.9993,9753.6,240.82
a9b4a4,RPA3701 ,-79.6209,43.7018,586.74,84.77
471f31,WZZ3VC  ,4.4315,46.006,10668.0,201.4
a23675,UCA4245 ,-77.4583,39.0467,541.02,85.91
a82aa8,SKW5602 ,-105.0228,39.4187,4091.94,147.13
a8a7f1,NKS322  ,-87.6336,41.7773,2659.38,165.61
ab5d04,N831KT  ,-98.2838,29.8816,1958.34,62.16
440cb1,EJU13CX ,5.778,41.6038,7010.4,186.06
a08c96,N1341P  ,-96.6549,28.3509,1615.44,63.5
a724cb,N56CH   ,-83.9843,35.8101,,0.13
a95de2,VXP360  ,-81.7271,29.5756,11887.2,230.85
a21c53,AAY203  ,-81.2562,28.7817,30.48,73.05
a27ccd,N26BR   ,-87.5715,30.7026,1546.86,93.02
3c6724,CFG2282 ,21.6989,38.279,11582.4,244.23
7809ea,CSN8627 ,113.1082,23.9781,9174.48,224.71
440cdb,JFL231  ,-0.3638,51.8754,,45.27
3c6722,CFG2115 ,-4.3597,48.4311,11887.2,278.72
a8f728,EJA677  ,-108.093,34.7361,10668.0,243.74
ab0da6,MTN8811 ,-88.2033,37.1838,6705.6,136.76
a163c2,SKW3411 ,-119.5797,35.2314,7604.76,198.1
a043cb,OKC116  ,-97.8238,35.4962,,0.0
3c670b,DLH718  ,21.347,46.2914,10668.0,254.6
398e20,TVF10BB ,2.3637,48.7245,,5.92
3c670e,DLH5Y   ,-17.898,65.6758,12192.0,234.07
a88d5a,N650GK  ,-83.3342,27.1056,7856.22,235.47
e48c8f,PPWMA   ,-35.8363,-7.2463,1790.7,143.11
ac9709,DAL343  ,-89.548,44.6823,10027.92,208.45
a95db3,N702TP  ,-84.4407,42.2674,358.14,47.77
a90439,LFA537  ,-81.8892,28.9343,723.9,44.95
4008ae,BAW439M ,-0.2963,51.4781,563.88,82.83
7809fb,CSN5749 ,113.0761,23.9714,8374.38,211.89
471f14,FCA1UA  ,22.1275,42.2046,11894.82,212.61
4008b4,SHT8W   ,-1.2732,53.0855,9144.0,221.18
a08021,AAL998  ,-80.8887,28.6673,8526.78,229.88
c08335,,-59.4205,46.9288,10972.8,216.18
a3560b,DAL1119 ,-93.2167,44.8839,,0.06
aa4440,UAL21   ,-2.6864,53.522,10363.2,247.08
885282,THA436  ,101.0431,13.1597,5692.14,204.23
885281,THA911  ,28.7746,43.038,10668.0,240.84
a7c42b,N6SP    ,-75.506,39.1776,137.16,28.76
a319dd,N2994R  ,-111.85,39.8819,1905.0,65.89
ae5b8d,53455615,-81.3982,35.7448,640.08,62.29
4951cb,TAP757P ,-8.7919,39.5565,5867.4,187.78
a64163,JIA5442 ,-86.5592,34.8392,3794.76,185.31
4951ce,TAP643H ,-0.5495,47.7831,11887.2,186.98
a4766a,N387MM  ,-100.4855,37.5291,10957.56,209.62
c07e2c,ACA406  ,-73.9474,45.3225,1150.62,82.21
3c6589,DLH1WT  ,8.5391,50.0471,167.64,98.81
a82c08,N6256P  ,-122.9575,45.2444,2560.32,73.87
a6afd2,N53TW   ,-82.4289,27.134,1143.0,53.86
ab5dd4,UAL1888 ,-87.9314,41.9699,,5.66
30620e,JZR741  ,,,9822.18,225.86
a666cd,SKW3244 ,-112.3851,36.3451,10058.4,219.93
aa8110,N776TX  ,-89.5641,30.9769,1645.92,73.38
abc7c6,SWA3065 ,-73.8753,40.777,,4.89
c02eca,ACA56   ,50.4202,27.6131,11887.2,248.71
a4c651,N40670  ,,,,0.0
ace7aa,SWA378  ,-79.1337,40.3439,9525.0,226.85
ac2412,SWA179  ,-110.3414,34.8824,10972.8,229.85
a7cfb7,EDV4982 ,-86.9653,39.3367,9982.2,243.54
3c6583,DLH2NK  ,10.4111,56.6267,10957.56,267.2
3c6582,DLH77A  ,7.198,46.5426,11559.54,256.43
a533bd,UAL301  ,-90.4263,41.1359,9753.6,226.76
3c6586,DLH9YF  ,9.8524,47.918,9464.04,240.07
ad9db0,ASA803  ,-121.8484,37.3842,1950.72,125.1
3c658d,DLH222  ,8.5615,50.0391,144.78,62.5
a9660b,N7042C  ,-91.3896,30.5284,1318.26,60.1
a5cc35,UAL2253 ,-89.3334,30.3122,5295.9,213.66
3c658b,DLH62T  ,8.5483,50.0421,,13.89
a916b1,N685KF  ,-85.0777,35.0602,3002.28,146.4
02a1a5,LBT555  ,4.0029,48.0922,6629.4,206.98
02a1a6,LBT731  ,6.5118,42.95,11277.6,228.93
aa57df,AAL725  ,-61.624,48.7278,11582.4,236.34
02a1a3,LBT396  ,6.3196,46.878,10965.18,224.04
ac3751,SWA459  ,-118.2165,34.0118,1112.52,103.53
02a1a4,LBT782  ,9.6105,38.8435,8656.32,237.69
a4d996,N411TX  ,-83.4864,29.4209,2598.42,90.32
c07e32,ACA407  ,-79.591,43.5643,2453.64,120.45
c07e33,ACA447  ,-79.616,43.6807,,0.06
a1a0c4,JBU1529 ,-76.1406,36.9664,10370.82,246.1
02a1a2,LBT543  ,2.8192,45.9212,11269.98,217.74
00c451,SFR263  ,28.4226,-26.6295,4114.8,115.73
a34358,UAL769  ,-7.0364,42.8341,12489.18,285.89
abfd23,SWA3687 ,-123.9708,37.529,10035.54,220.75
4cc268,ICE635  ,-69.2715,44.2851,11277.6,243.58
aaa7ef,N786MM  ,-96.7935,31.6266,12496.8,229.96
a69c50,N525JG  ,-80.1405,36.206,1097.28,54.93
a4bf95,DAL291  ,-7.2289,59.0037,10363.2,238.71
39d317,TVF76DG ,2.2608,48.6964,1021.08,87.04
a2dffc,N28455  ,-77.1889,37.2685,914.4,72.21
3946ea,AFR46HE ,6.9726,53.7277,10675.62,264.32
46306a,OHSIS   ,26.6784,60.3612,3124.2,56.95
a69c52,N525JJ  ,-88.3723,40.0371,1485.9,100.69
abea11,AAL365  ,-111.4325,33.8657,5753.1,171.56
c08543,HRT092  ,-76.4374,42.9052,9753.6,195.59
a45c2e,N380KC  ,4.011,50.565,7010.4,129.99
a22358,RPA5673 ,-71.4071,41.7348,4823.46,196.55
ab9a32,DAL486  ,-105.8329,37.3586,10668.0,249.46
c06b29,CGOPC   ,-68.7368,45.6439,2377.44,43.75
aa9420,N7809G  ,-93.8,32.7399,906.78,53.41
abc7e9,SWA1385 ,-110.6919,37.1602,12489.18,247.19
a9a1ea,N72HH   ,10.8442,48.7698,952.5,53.79
ae14a2,RFNK46  ,-97.4297,27.9182,1203.96,90.57
a69c47,N525HY  ,-80.3941,26.8777,784.86,123.57
a59689,N45941  ,-105.136,39.9,1889.76,46.23
ac2439,SWA3141 ,-97.913,38.896,11277.6,243.57
a283f4,AAY1600 ,-103.9142,39.6243,10668.0,236.92
4402a3,AUA80N  ,17.8661,44.3032,10980.42,234.95
4690fa,AEE806  ,12.4968,48.2051,3070.86,172.92
a0dc70,N1547Z  ,-84.306,36.0235,365.76,51.22
a08065,N131RF  ,-87.9613,38.296,4602.48,77.17
47bf9d,NSZ5354 ,1.198,47.5823,10363.2,264.25
ab0463,ENY3826 ,-87.9156,41.973,,9.26
a2d3b3,SWA5446 ,-83.7483,33.821,10972.8,244.6
ad9db8,DAL2288 ,-77.5521,40.2106,3223.26,168.08
0d0b04,AMX405  ,-86.0223,32.396,10972.8,238.14
a7130c,SWA1031 ,-122.2358,37.716,76.2,78.31
a21c6d,N235PW  ,-96.262,33.5007,1645.92,61.39
39d30c,TVF48TZ ,6.9016,53.0793,11277.6,274.0
39d30d,TVF3049 ,-6.3794,40.4712,11582.4,254.96
c07e59,,,,,217.72
a4c684,N4069F  ,-80.8474,31.9887,960.12,46.77
a46310,DAL927  ,-76.5813,38.0496,10058.4,235.28
a5f97e,N484WW  ,-84.5193,36.5819,2712.72,98.32
ab178f,N8135G  ,-97.2158,32.0052,1219.2,50.16
ac84d1,N9055L  ,-112.1998,41.1753,1569.72,45.56
402bb7,GOPST   ,-0.0312,49.5219,914.4,67.63
a64cdb,DAL133  ,-66.9499,49.3221,12192.0,235.85
ab64ee,EJA833  ,-81.378,42.1361,12192.0,222.45
39d30b,TVF45XN ,-5.1221,42.4363,11582.4,259.53
ace7bf,EDV4994 ,-74.6444,40.7677,5196.84,191.03
3c6548,DLH69H  ,9.7668,45.9399,10050.78,201.56
511066,SAS739  ,25.2876,54.6455,,4.63
ae14ab,STGRY10 ,-97.2849,27.2021,1325.88,116.27
abfd66,SWA3130 ,-117.1823,32.7307,,4.89
abea32,N867PW  ,-93.4828,36.6421,899.16,75.5
3c6549,DLH8RK  ,10.802,49.7839,9883.14,243.43
407b8b,WUK7630 ,-0.2587,51.7724,1524.0,141.49
3c4b34,DLH440  ,-68.7685,45.8708,10972.8,249.27
a5f938,UAL1126 ,-121.8269,37.531,2103.12,145.74
407b8f,BAW5RA  ,3.215,48.9418,11590.02,235.93
a45051,DAL2200 ,-85.2399,36.8086,10363.2,242.67
ae27f6,C6005   ,-89.8551,30.9868,746.76,68.58
39e68a,AFR23DT ,11.0256,45.6266,7528.56,221.25
ae4a17,BB142   ,-88.9962,30.5912,1325.88,92.56
ae14c2,STGRY32 ,-97.2613,26.6909,2141.22,87.86
39e68f,AFR37WH ,23.8117,60.1025,5814.06,170.77
ae4a12,SH137   ,-87.1759,30.8461,1325.88,122.46
ab4af1,AAL2774 ,-79.6274,40.3615,9448.8,235.73
39e68e,AFR89FT ,8.2567,50.1774,10363.2,225.4
3c6543,DLH5RT  ,8.5438,48.1798,10058.4,217.82
3c6542,DLH6YJ  ,11.6446,49.5824,9547.86,226.06
44039e,EJU975W ,2.395,48.7262,114.3,66.78
4690f9,AEE866  ,21.1017,44.3218,10965.18,224.21
a4503d,DAL1090 ,-114.1624,40.5794,10972.8,248.42
3430cc,VLG45PU ,3.2457,49.6532,10675.62,189.35
a546c9,RPA4782 ,-76.819,38.8721,2857.5,149.46
4690f4,AEE852  ,10.2031,45.4662,10370.82,231.42
a3a647,AAL2183 ,-79.0188,28.4666,10180.32,244.46
3c4b45,EWG95KW ,9.8403,44.7162,10370.82,251.02
a5a9bf,N464PC  ,-87.1645,34.7819,2407.92,84.99
ae14b7,MNTNA22 ,-97.43,27.6847,121.92,59.27
aba1b2,VAR849  ,-112.5195,33.2717,1356.36,62.57
a390f2,N329NG  ,-95.0593,43.0108,5326.38,124.45
ad3113,N9491A  ,-86.0398,36.5372,487.68,32.1
ad3d4b,NKS2910 ,-84.7686,34.4093,11887.2,228.46
39e689,AFR31RJ ,10.9672,42.9223,8488.68,236.56
3c6569,DLH648  ,44.5964,41.4841,11887.2,297.87
3c6568,OCN5KY  ,7.8338,50.2976,3680.46,192.27
3c6567,DLH636  ,31.9511,33.6642,11887.2,244.06
a94aea,N6981A  ,-81.7074,30.0679,182.88,41.18
ae14cd,MNTNA76 ,-98.1963,30.0847,4107.18,106.21
a17806,N194LE  ,-121.1784,44.1129,1234.44,32.39
39e681,AFR76FP ,8.7178,45.6242,,0.0
39e684,AFR82KD ,6.4606,49.9478,10972.8,196.14
ae4a1d,TEXN148 ,-86.9309,31.1249,975.36,131.72
800449,AXB434  ,55.4991,25.0409,3802.38,191.65
39e686,AFR1889 ,4.8041,49.6368,10972.8,190.83
ad444d,JBU1457 ,-70.0595,18.6088,10058.4,251.56
39e685,AFR51SV ,1.3852,46.9548,10858.5,199.47
ae4a1c,RFNK733 ,-97.66,27.0701,1821.18,120.04
39e688,AFR55MB ,-0.1747,51.4783,1028.7,92.61
a1039f,FFL1016 ,-118.8862,35.2928,1287.78,119.32
a6afaa,N53SF   ,-93.6555,30.6152,8046.72,227.44
39e680,AFR77WT ,7.4242,51.4937,11277.6,193.02
abb4ea,SWA956  ,-106.4256,31.8347,11582.4,228.3
aaca75,SCX3064 ,-82.4456,38.5836,10972.8,231.32
a69c03,FDX815  ,-110.397,34.4245,11910.06,256.11
407b70,WUK1717 ,0.675,52.2162,3962.4,158.12
4cc279,ICE99K  ,10.8965,56.375,10652.76,223.43
a9b4de,UAL2608 ,-97.1845,32.3258,10058.4,242.98
a8e46d,N672PB  ,-99.0576,35.8703,7315.2,134.15
3c6565,OCN74   ,5.1261,51.0187,10561.32,224.52
80044c,AXB681  ,103.5109,2.0258,7368.54,221.26
acd4d7,DAL751  ,-104.1474,46.8913,10363.2,209.49
a533b8,GPD434  ,-70.9975,42.6599,548.64,66.46
a5cc19,UAL1793 ,-76.9067,41.8755,9753.6,229.47
e48c30,GLO1637 ,-40.3534,-20.4296,2506.98,134.9
a4b30c,N4012X  ,-111.7832,40.2662,2506.98,62.51
a5cc15,UAL537  ,-96.5791,32.3619,10363.2,241.97
a1a0cf,N2039V  ,-80.6087,26.3818,2042.16,83.14
3c656b,DLH624  ,28.3125,36.1702,11887.2,243.72
a008c5,DAL1461 ,-108.9147,39.784,10058.4,246.33
39e693,AFR85FQ ,10.5226,44.626,3200.4,180.62
a5cc12,UAL1525 ,-75.9468,40.5535,7338.06,237.2
ae4a0c,TXN131  ,-87.5942,30.5885,5082.54,104.37
39e694,AFR48GV ,11.7768,48.3595,,5.4
3c656e,DLH416  ,-62.8907,48.4962,12192.0,232.45
39e699,AFR37CT ,-2.9686,55.6434,3139.44,176.57
39e698,AFR96RF ,0.6587,50.3097,7620.0,204.34
4cc27f,ICE501  ,-22.0153,64.1342,1927.86,145.04
4cc27c,ICE417  ,-8.4695,54.5232,11087.1,236.87
39e690,AFR27DB ,3.7737,51.4503,6118.86,225.73
3c6573,DLH630  ,27.6713,43.5594,11887.2,245.56
a69c14,LXJ525  ,-95.0101,39.7763,13716.0,222.31
3c6571,DLH448  ,-63.1664,49.8411,11582.4,225.88
a400b2,EDG357  ,-69.5187,43.1572,6096.0,192.46
e48c1b,PRSEU   ,-41.6495,-22.3469,822.96,62.8
ac247a,SWA1652 ,-72.9355,42.1224,6301.74,209.53
ae4a21,BB152   ,-88.1483,35.395,8039.1,135.88
3c4b4c,EWG4AF  ,11.604,45.9577,11574.78,229.4
ae4a22,RN153   ,-88.1558,30.617,1356.36,121.17
3c4b4b,EWG887  ,11.4857,44.7132,10980.42,239.62
acc23f,DAL2111 ,-111.9773,40.8073,,3.86
ada5ee,JBU133  ,-106.7047,41.8003,10972.8,231.02
aa3f00,CAP498  ,-117.9779,33.8465,396.24,56.04
0a004a,DAH1087 ,-0.4127,35.843,6781.8,191.84
3443d4,VLG2TN  ,-1.7825,47.2348,11277.6,183.97
3443d5,VLG5GU  ,-1.452,38.9114,9448.8,211.25
a7b0c4,JBU2260 ,-75.217,38.219,10066.02,225.32
3443d2,VLG28JB ,-6.0671,37.6813,3855.72,144.81
acc259,SKW4266 ,-93.2579,47.4972,6096.0,189.52
3443d3,VLG87RX ,-1.7792,40.5518,10050.78,221.28
4058b0,GCJJH   ,-0.1296,52.1807,342.9,25.85
acd57a,N926LM  ,-83.6457,34.8039,6873.24,146.7
a71399,N555SL  ,-97.14,32.4628,883.92,53.65
a45091,DAL2310 ,-122.3135,47.4621,,10.8
a84699,EJA632  ,-113.0778,38.6131,13106.4,203.24
ad9e93,N977KM  ,-77.6964,42.2094,3048.0,79.9
3c64a1,DLH1TY  ,9.0068,50.2219,2065.02,131.71
3ffb8b,DMOEO   ,12.3434,48.0453,807.72,48.0
398eab,FHDVL   ,2.0917,43.9111,274.32,25.23
a03235,AAL238  ,-100.0038,37.1115,10668.0,249.29
a5708c,DHR2    ,-110.5543,35.0932,8039.1,247.55
c0103e,ACA801  ,-68.0843,49.1944,11582.4,240.85
a235b7,SWA4505 ,-103.5502,36.9682,11574.78,222.05
a8467b,N632PM  ,-122.0337,40.2211,1135.38,98.03
c01049,ACA321  ,-97.0161,48.8301,12184.38,209.56
ae5bcb,20783   ,-97.0723,36.2714,922.02,71.76
3c5db0,KLM47Y  ,6.5122,51.5586,9448.8,237.34
a14b1a,UAL1086 ,-111.9939,42.0486,11582.4,230.04
a3ee0b,UPS5567 ,-115.0241,33.6035,11277.6,264.59
80047c,AIC660  ,77.1388,28.433,3116.58,141.25
ad42fa,N9536D  ,-118.76,34.1439,1066.8,35.69
a17847,AAY1526 ,-106.3043,38.4315,10980.42,235.31
a9af67,CXK533  ,-112.1414,41.3799,1676.4,46.58
3e3d01,ECA2HL  ,13.9282,43.6272,12496.8,211.84
7c1185,POL28   ,151.1837,-33.8043,1714.5,66.07
4aca04,NOZ2NU  ,3.6381,58.6154,11582.4,226.9
394813,FGSAT   ,10.896,45.5251,3642.36,57.78
3c64a6,DLH694  ,28.4677,38.6918,10675.62,246.42
4aca06,NOZ72C  ,10.2478,58.8688,10683.24,224.67
4aca05,NOZ541  ,11.0209,60.0246,1196.34,113.63
a70088,N550MK  ,-82.7985,32.4471,11582.4,186.46
4aca09,NSZ2901 ,14.7875,50.3405,11277.6,254.05
3c64a9,DLH2WU  ,6.2692,50.6567,10363.2,229.92
a9b62f,N725AR  ,-107.1761,35.1178,4175.76,97.71
abb59e,ASH6297 ,-77.4572,38.9519,,11.32
a880da,N647SP  ,-76.1911,39.5888,365.76,34.39
a94c4e,SKW4809 ,-89.3264,41.6908,7520.94,180.14
a2e806,ASA1269 ,-122.8357,46.836,4069.08,148.56
3c64af,DLH687  ,34.7774,31.9959,1165.86,105.45
3c4aa6,CFG2198 ,8.294,50.0134,1905.0,124.02
3c64ae,DLH1293 ,33.1005,34.6902,3589.02,199.8
3c4aa5,CFG2184 ,-13.4258,52.4886,9563.1,242.88
a8f6ef,NKS710  ,-74.7706,40.0111,3505.2,163.89
3c64ad,DLH08X  ,22.2476,40.9514,4472.94,166.92
3c64ac,DLH5HH  ,12.5603,49.4595,8328.66,245.52
a3b8ca,N339RW  ,-104.828,40.7371,6096.0,145.55
3c4aa8,CFG2228 ,1.7286,53.1188,9753.6,218.78
ae0255,GOONY62 ,-97.2426,37.2894,8534.4,156.63
4aca12,NSZ12U  ,18.3137,60.1305,4114.8,154.86
a08bb4,SKW5781 ,-75.5564,39.1889,7315.2,224.71
4aca15,NSZ2846 ,24.0348,58.2318,10972.8,236.8
4aca14,NSZ5522 ,1.4384,48.6939,10363.2,253.15
ab77a4,N838SB  ,-77.3397,44.4259,6758.94,178.33
